datetime,power,global_radiation,temperature,Year,Month,Day,date
8/24/19 14:45,1.88,937.034,32.45,2019,8,24,8/24/2019
4/16/20 12:30,1.88,939.392,23.65,2020,4,16,4/16/2020
4/21/20 13:30,1.88,917.236,22.50,2020,4,21,4/21/2020
8/12/20 12:30,1.88,910.226,33.40,2020,8,12,8/12/2020
3/21/19 12:00,1.879,894.62,16.65,2019,3,21,3/21/2019
6/26/19 14:30,1.879,965.953,39.40,2019,6,26,6/26/2019
7/24/19 12:00,1.879,909.784,37.80,2019,7,24,7/24/2019
9/15/19 14:00,1.879,922.47,29.00,2019,9,15,9/15/2019
3/22/20 13:45,1.879,963.833,13.20,2020,3,22,3/22/2020
5/7/20 15:15,1.879,950.367,25.55,2020,5,7,5/7/2020
5/19/20 15:15,1.879,942.068,30.50,2020,5,19,5/19/2020
5/31/19 14:15,1.878,990.703,28.00,2019,5,31,5/31/2019
9/3/19 14:30,1.878,898.474,27.80,2019,9,3,9/3/2019
9/14/19 12:30,1.878,879.076,24.85,2019,9,14,9/14/2019
9/20/19 14:15,1.878,894.04,22.45,2019,9,20,9/20/2019
4/12/20 14:30,1.878,1000.004,27.65,2020,4,12,4/12/2020
5/21/20 13:30,1.878,895.297,31.45,2020,5,21,5/21/2020
5/30/20 14:30,1.878,888.06,25.60,2020,5,30,5/30/2020
6/3/20 11:45,1.878,885.386,31.00,2020,6,3,6/3/2020
7/13/20 12:45,1.878,986.151,29.10,2020,7,13,7/13/2020
7/19/20 11:30,1.878,897.406,31.25,2020,7,19,7/19/2020
8/12/20 12:15,1.878,898.119,32.95,2020,8,12,8/12/2020
8/18/20 12:00,1.878,908.773,28.60,2020,8,18,8/18/2020
8/29/20 14:00,1.878,941.73,25.20,2020,8,29,8/29/2020
3/21/19 13:00,1.877,917.49,18.25,2019,3,21,3/21/2019
5/13/19 15:30,1.877,941.698,18.75,2019,5,13,5/13/2019
7/5/19 15:15,1.877,957.801,33.30,2019,7,5,7/5/2019
8/23/19 12:00,1.877,889.633,28.10,2019,8,23,8/23/2019
4/4/20 12:00,1.877,890.358,14.45,2020,4,4,4/4/2020
6/1/20 11:15,1.877,851.276,26.15,2020,6,1,6/1/2020
6/21/20 14:00,1.877,1033.259,28.55,2020,6,21,6/21/2020
9/7/20 14:30,1.877,927.857,26.70,2020,9,7,9/7/2020
3/30/19 12:30,1.876,935.1,22.40,2019,3,30,3/30/2019
6/1/19 11:15,1.876,886.055,29.05,2019,6,1,6/1/2019
6/7/19 13:00,1.876,943.689,27.55,2019,6,7,6/7/2019
3/19/20 12:30,1.876,900.003,20.20,2020,3,19,3/19/2020
4/12/20 13:30,1.876,1000.883,25.55,2020,4,12,4/12/2020
4/26/20 15:00,1.876,957.812,25.35,2020,4,26,4/26/2020
4/22/19 15:00,1.875,978.318,28.50,2019,4,22,4/22/2019
5/14/19 14:15,1.875,946.16,18.85,2019,5,14,5/14/2019
6/2/19 15:15,1.875,948.664,34.70,2019,6,2,6/2/2019
6/30/19 12:00,1.875,924.569,36.80,2019,6,30,6/30/2019
8/31/19 12:45,1.875,904.884,33.15,2019,8,31,8/31/2019
9/15/19 12:15,1.875,894.68,25.60,2019,9,15,9/15/2019
3/25/20 11:15,1.875,915.214,10.75,2020,3,25,3/25/2020
4/1/19 13:15,1.874,921.24,18.25,2019,4,1,4/1/2019
5/15/19 11:00,1.874,865.385,16.10,2019,5,15,5/15/2019
7/31/19 13:45,1.874,795.062,27.50,2019,7,31,7/31/2019
8/25/19 12:30,1.874,846.857,31.10,2019,8,25,8/25/2019
8/30/19 12:00,1.874,888.167,28.75,2019,8,30,8/30/2019
8/31/19 12:30,1.874,882.754,32.90,2019,8,31,8/31/2019
4/10/20 13:00,1.874,926.267,25.20,2020,4,10,4/10/2020
4/11/20 12:30,1.874,917.823,24.40,2020,4,11,4/11/2020
4/21/20 11:30,1.874,893.601,20.20,2020,4,21,4/21/2020
4/25/20 11:30,1.874,897.721,17.35,2020,4,25,4/25/2020
5/17/20 15:15,1.874,969.644,24.15,2020,5,17,5/17/2020
5/21/20 14:30,1.874,961.927,31.30,2020,5,21,5/21/2020
6/30/20 12:00,1.874,892.59,23.95,2020,6,30,6/30/2020
6/24/19 11:45,1.873,899.185,34.60,2019,6,24,6/24/2019
9/4/19 13:45,1.873,946.379,28.25,2019,9,4,9/4/2019
9/21/19 13:15,1.873,901.25,25.10,2019,9,21,9/21/2019
4/7/20 13:00,1.873,914.28,22.75,2020,4,7,4/7/2020
8/1/20 14:45,1.873,872.691,34.15,2020,8,1,8/1/2020
8/6/20 11:45,1.873,875.098,31.25,2020,8,6,8/6/2020
6/25/19 12:30,1.872,0,37.15,2019,6,25,6/25/2019
6/27/19 14:45,1.872,976.631,34.15,2019,6,27,6/27/2019
7/24/19 14:45,1.872,951.033,41.35,2019,7,24,7/24/2019
9/2/19 15:00,1.872,876.662,26.15,2019,9,2,9/2/2019
9/3/19 12:00,1.872,870.807,26.30,2019,9,3,9/3/2019
3/30/20 15:00,1.872,927.709,10.50,2020,3,30,3/30/2020
4/17/20 14:30,1.872,891.555,28.80,2020,4,17,4/17/2020
9/8/20 14:15,1.872,904.026,28.00,2020,9,8,9/8/2020
3/30/19 12:45,1.871,926.838,22.90,2019,3,30,3/30/2019
4/1/19 13:45,1.871,923.96,19.10,2019,4,1,4/1/2019
4/20/19 14:45,1.871,969.494,27.85,2019,4,20,4/20/2019
6/5/19 15:00,1.871,1013.92,33.25,2019,6,5,6/5/2019
6/27/19 11:45,1.871,890.7,31.05,2019,6,27,6/27/2019
7/3/19 15:30,1.871,945.913,28.25,2019,7,3,7/3/2019
9/4/19 12:15,1.871,879.141,25.60,2019,9,4,9/4/2019
3/24/20 11:15,1.871,902.891,11.05,2020,3,24,3/24/2020
3/26/20 11:15,1.871,885.248,10.40,2020,3,26,3/26/2020
5/18/20 11:30,1.871,890.676,24.45,2020,5,18,5/18/2020
7/22/20 11:30,1.871,879.271,26.55,2020,7,22,7/22/2020
3/30/19 12:00,1.87,917.444,21.55,2019,3,30,3/30/2019
4/1/19 13:00,1.87,910.24,17.60,2019,4,1,4/1/2019
4/18/19 11:45,1.87,917.692,22.45,2019,4,18,4/18/2019
6/3/19 11:30,1.87,911.721,31.95,2019,6,3,6/3/2019
8/22/19 14:45,1.87,969.85,29.70,2019,8,22,8/22/2019
6/22/20 15:30,1.87,948.669,28.35,2020,6,22,6/22/2020
7/18/20 11:30,1.87,892.95,29.10,2020,7,18,7/18/2020
5/12/19 15:00,1.869,1030.101,18.25,2019,5,12,5/12/2019
9/14/19 14:00,1.869,910.35,26.80,2019,9,14,9/14/2019
9/21/19 13:00,1.869,891.251,24.65,2019,9,21,9/21/2019
9/21/19 13:30,1.869,901.25,25.30,2019,9,21,9/21/2019
3/31/20 14:30,1.869,905.186,12.95,2020,3,31,3/31/2020
4/23/20 11:45,1.869,924.006,23.25,2020,4,23,4/23/2020
6/3/20 14:00,1.869,820.538,32.70,2020,6,3,6/3/2020
7/11/20 11:00,1.869,890.196,23.75,2020,7,11,7/11/2020
3/27/19 12:15,1.868,917.923,14.80,2019,3,27,3/27/2019
4/24/19 11:45,1.868,916.378,24.95,2019,4,24,4/24/2019
9/3/19 14:45,1.868,908.73,28.25,2019,9,3,9/3/2019
3/22/20 11:15,1.868,895.783,10.20,2020,3,22,3/22/2020
4/5/20 12:00,1.868,899.555,20.70,2020,4,5,4/5/2020
4/6/20 14:30,1.868,949.859,24.95,2020,4,6,4/6/2020
4/17/20 12:15,1.868,922.276,25.85,2020,4,17,4/17/2020
5/28/20 15:30,1.868,931.344,26.05,2020,5,28,5/28/2020
3/19/19 13:15,1.867,924.537,14.60,2019,3,19,3/19/2019
5/14/19 15:45,1.867,864.764,19.30,2019,5,14,5/14/2019
6/29/19 11:30,1.867,910.476,31.90,2019,6,29,6/29/2019
7/21/19 15:00,1.867,983.05,31.30,2019,7,21,7/21/2019
7/22/19 12:15,1.867,896.802,32.05,2019,7,22,7/22/2019
5/19/20 11:15,1.867,785.39,25.90,2020,5,19,5/19/2020
5/29/20 14:15,1.867,1054.482,25.90,2020,5,29,5/29/2020
6/9/20 11:45,1.867,936.215,22.15,2020,6,9,6/9/2020
6/22/20 11:15,1.867,927.797,23.65,2020,6,22,6/22/2020
6/23/20 15:15,1.867,944.314,30.80,2020,6,23,6/23/2020
5/13/19 11:30,1.866,913.662,15.45,2019,5,13,5/13/2019
5/25/19 12:00,1.866,966.849,24.40,2019,5,25,5/25/2019
6/4/19 12:00,1.866,904.75,29.45,2019,6,4,6/4/2019
6/17/19 13:45,1.866,1139.221,31.30,2019,6,17,6/17/2019
7/2/19 15:30,1.866,953.566,29.20,2019,7,2,7/2/2019
7/22/19 11:30,1.866,873.378,31.25,2019,7,22,7/22/2019
7/29/19 11:45,1.866,888.81,27.85,2019,7,29,7/29/2019
8/31/19 14:30,1.866,912.009,35.45,2019,8,31,8/31/2019
3/23/20 11:15,1.866,902.128,9.50,2020,3,23,3/23/2020
3/27/20 11:45,1.866,883.035,14.85,2020,3,27,3/27/2020
8/8/20 14:15,1.866,943.121,39.60,2020,8,8,8/8/2020
9/4/19 14:45,1.865,886.443,28.35,2019,9,4,9/4/2019
9/17/19 13:30,1.865,790.529,24.35,2019,9,17,9/17/2019
9/17/19 13:45,1.865,961.934,24.50,2019,9,17,9/17/2019
7/21/20 15:30,1.865,941.629,29.60,2020,7,21,7/21/2020
5/20/19 13:15,1.864,980.695,24.00,2019,5,20,5/20/2019
9/4/19 12:00,1.864,868.346,25.60,2019,9,4,9/4/2019
4/9/20 13:00,1.864,935.018,26.80,2020,4,9,4/9/2020
4/20/20 11:45,1.864,913.449,19.85,2020,4,20,4/20/2020
5/18/20 11:15,1.864,874.115,24.50,2020,5,18,5/18/2020
6/3/20 13:15,1.864,895.059,32.00,2020,6,3,6/3/2020
7/14/20 13:30,1.864,975.104,31.10,2020,7,14,7/14/2020
8/8/20 11:45,1.864,897.41,36.30,2020,8,8,8/8/2020
4/19/19 12:00,1.863,931.17,23.45,2019,4,19,4/19/2019
8/28/19 14:30,1.863,896.963,34.50,2019,8,28,8/28/2019
3/26/20 13:30,1.863,915.038,12.60,2020,3,26,3/26/2020
3/27/20 13:00,1.863,910.71,16.55,2020,3,27,3/27/2020
4/15/20 12:30,1.863,954.503,18.10,2020,4,15,4/15/2020
6/3/20 12:00,1.863,909.867,31.70,2020,6,3,6/3/2020
7/3/20 12:30,1.863,963.813,25.65,2020,7,3,7/3/2020
8/18/20 11:45,1.863,877.243,27.55,2020,8,18,8/18/2020
3/21/19 11:45,1.862,880.128,16.30,2019,3,21,3/21/2019
6/30/19 14:45,1.862,946.113,39.15,2019,6,30,6/30/2019
9/6/19 11:45,1.862,856.36,21.65,2019,9,6,9/6/2019
3/25/20 13:45,1.862,933.778,13.15,2020,3,25,3/25/2020
3/28/20 12:30,1.862,904.938,19.95,2020,3,28,3/28/2020
6/2/20 14:15,1.862,929.193,31.40,2020,6,2,6/2/2020
6/2/20 15:15,1.862,953.975,32.05,2020,6,2,6/2/2020
7/23/20 13:45,1.862,930.504,29.70,2020,7,23,7/23/2020
7/28/20 12:30,1.862,892.195,28.00,2020,7,28,7/28/2020
4/21/19 11:45,1.861,930.475,23.75,2019,4,21,4/21/2019
5/1/19 12:30,1.861,890.324,24.15,2019,5,1,5/1/2019
6/14/19 11:15,1.861,884.363,27.30,2019,6,14,6/14/2019
6/29/19 15:15,1.861,968.216,37.40,2019,6,29,6/29/2019
9/4/19 13:15,1.861,941.94,27.60,2019,9,4,9/4/2019
5/24/20 11:30,1.861,962.344,19.30,2020,5,24,5/24/2020
6/2/20 11:30,1.861,907.716,28.55,2020,6,2,6/2/2020
6/25/19 14:45,1.86,0,38.90,2019,6,25,6/25/2019
7/17/19 11:30,1.86,884.798,26.35,2019,7,17,7/17/2019
3/19/20 12:00,1.86,885.483,19.25,2020,3,19,3/19/2020
3/19/20 12:15,1.86,900.003,20.30,2020,3,19,3/19/2020
5/2/20 16:00,1.86,871.376,15.70,2020,5,2,5/2/2020
8/11/20 13:45,1.86,975.56,35.00,2020,8,11,8/11/2020
8/12/20 13:30,1.86,940.174,34.85,2020,8,12,8/12/2020
3/30/19 13:00,1.859,922.81,22.70,2019,3,30,3/30/2019
3/23/20 13:45,1.859,940.691,13.50,2020,3,23,3/23/2020
4/22/20 11:30,1.859,903.978,21.20,2020,4,22,4/22/2020
7/4/20 13:15,1.859,875.304,28.05,2020,7,4,7/4/2020
3/28/19 12:30,1.858,910.246,17.00,2019,3,28,3/28/2019
3/31/19 12:45,1.858,883.219,21.25,2019,3,31,3/31/2019
4/1/19 14:00,1.858,923.96,20.30,2019,4,1,4/1/2019
4/11/19 15:00,1.858,936.244,14.85,2019,4,11,4/11/2019
4/22/19 11:45,1.858,906.023,24.40,2019,4,22,4/22/2019
7/5/19 11:15,1.858,876.401,28.50,2019,7,5,7/5/2019
8/2/19 11:45,1.858,930.757,27.55,2019,8,2,8/2/2019
8/8/19 11:30,1.858,957.51,28.55,2019,8,8,8/8/2019
8/22/19 11:45,1.858,870.125,26.45,2019,8,22,8/22/2019
8/24/19 12:00,1.858,878.085,28.80,2019,8,24,8/24/2019
9/9/19 13:00,1.858,934.295,22.30,2019,9,9,9/9/2019
3/28/20 12:15,1.858,898.526,19.50,2020,3,28,3/28/2020
4/8/20 12:30,1.858,922.063,25.45,2020,4,8,4/8/2020
4/16/20 12:45,1.858,974.672,24.10,2020,4,16,4/16/2020
6/22/20 11:00,1.858,950.165,22.90,2020,6,22,6/22/2020
7/7/20 11:45,1.858,954.173,24.85,2020,7,7,7/7/2020
7/14/20 12:00,1.858,861.445,30.30,2020,7,14,7/14/2020
8/1/20 15:00,1.858,918.043,34.95,2020,8,1,8/1/2020
4/11/19 11:45,1.857,890.351,13.40,2019,4,11,4/11/2019
7/25/19 12:15,1.857,902.851,40.20,2019,7,25,7/25/2019
8/2/19 15:15,1.857,948.58,30.20,2019,8,2,8/2/2019
6/3/20 14:30,1.857,945.421,32.50,2020,6,3,6/3/2020
7/7/20 11:00,1.857,889.516,23.85,2020,7,7,7/7/2020
8/17/20 13:15,1.857,836.216,29.45,2020,8,17,8/17/2020
9/8/20 12:15,1.857,862.586,26.30,2020,9,8,9/8/2020
6/9/19 12:30,1.856,870.559,25.05,2019,6,9,6/9/2019
9/21/19 13:45,1.856,901.25,26.10,2019,9,21,9/21/2019
5/10/20 14:00,1.856,831.672,26.60,2020,5,10,5/10/2020
6/27/20 14:30,1.856,965.406,29.35,2020,6,27,6/27/2020
5/26/19 15:00,1.855,925.917,26.90,2019,5,26,5/26/2019
6/4/19 15:00,1.855,920.242,34.60,2019,6,4,6/4/2019
6/26/19 12:00,1.855,832.5,36.55,2019,6,26,6/26/2019
9/20/19 12:15,1.855,852.662,20.00,2019,9,20,9/20/2019
6/3/20 11:15,1.855,877.147,29.10,2020,6,3,6/3/2020
8/18/20 13:15,1.855,982.998,28.55,2020,8,18,8/18/2020
6/3/19 11:45,1.854,922.967,32.45,2019,6,3,6/3/2019
9/21/19 12:45,1.854,880.538,24.20,2019,9,21,9/21/2019
3/26/20 13:45,1.854,899.959,13.15,2020,3,26,3/26/2020
4/11/20 12:15,1.854,900.146,23.50,2020,4,11,4/11/2020
5/26/20 15:30,1.854,921.158,26.65,2020,5,26,5/26/2020
5/29/20 14:30,1.854,751.694,25.90,2020,5,29,5/29/2020
6/17/19 16:00,1.853,927.503,31.05,2019,6,17,6/17/2019
7/4/19 15:30,1.853,940.33,29.50,2019,7,4,7/4/2019
7/5/19 12:15,1.853,882.885,29.70,2019,7,5,7/5/2019
4/10/20 12:45,1.853,911.187,24.50,2020,4,10,4/10/2020
4/16/20 12:15,1.853,930.34,22.90,2020,4,16,4/16/2020
4/17/20 15:00,1.853,1015.053,29.00,2020,4,17,4/17/2020
5/15/20 15:30,1.853,935.746,22.05,2020,5,15,5/15/2020
9/14/19 12:15,1.852,798.165,24.10,2019,9,14,9/14/2019
4/4/20 15:00,1.852,918.836,18.10,2020,4,4,4/4/2020
6/24/20 11:15,1.852,869.019,29.60,2020,6,24,6/24/2020
7/31/20 15:00,1.852,957.657,39.40,2020,7,31,7/31/2020
8/7/20 15:00,1.852,927.594,37.30,2020,8,7,8/7/2020
3/19/19 11:30,1.851,884.001,13.15,2019,3,19,3/19/2019
4/1/19 12:45,1.851,899.015,17.15,2019,4,1,4/1/2019
7/17/19 11:45,1.851,902.18,26.80,2019,7,17,7/17/2019
9/19/19 12:00,1.851,865.404,18.40,2019,9,19,9/19/2019
3/28/20 12:00,1.851,890.199,19.25,2020,3,28,3/28/2020
4/7/20 14:45,1.851,922.748,25.95,2020,4,7,4/7/2020
4/15/20 13:30,1.851,962.271,19.25,2020,4,15,4/15/2020
6/12/20 12:30,1.851,937.287,29.60,2020,6,12,6/12/2020
7/12/20 14:30,1.851,964.897,28.35,2020,7,12,7/12/2020
7/29/20 11:30,1.851,883.619,27.05,2020,7,29,7/29/2020
9/13/20 13:00,1.851,884.95,28.75,2020,9,13,9/13/2020
4/19/19 14:45,1.85,954.499,27.85,2019,4,19,4/19/2019
9/10/19 12:00,1.85,852.198,21.70,2019,9,10,9/10/2019
3/24/20 13:45,1.85,932.113,13.15,2020,3,24,3/24/2020
3/28/20 12:45,1.85,909.23,20.00,2020,3,28,3/28/2020
3/30/20 11:45,1.85,868.486,7.35,2020,3,30,3/30/2020
4/7/20 13:30,1.85,855.273,24.10,2020,4,7,4/7/2020
4/26/20 11:30,1.85,769.89,20.35,2020,4,26,4/26/2020
5/28/20 11:00,1.85,870.567,22.65,2020,5,28,5/28/2020
6/18/20 12:15,1.85,1065.052,25.80,2020,6,18,6/18/2020
6/24/20 15:30,1.85,932.315,33.25,2020,6,24,6/24/2020
6/26/20 14:45,1.85,846.067,35.60,2020,6,26,6/26/2020
7/3/20 11:15,1.85,877.921,25.35,2020,7,3,7/3/2020
7/12/20 11:15,1.85,863.816,24.40,2020,7,12,7/12/2020
8/16/20 14:15,1.85,1067.545,35.65,2020,8,16,8/16/2020
4/20/19 11:45,1.849,920.429,24.20,2019,4,20,4/20/2019
8/8/19 12:30,1.849,834.287,30.10,2019,8,8,8/8/2019
8/30/19 14:45,1.849,908.882,31.45,2019,8,30,8/30/2019
3/19/20 12:45,1.849,887.229,20.80,2020,3,19,3/19/2020
6/26/20 15:45,1.849,864.019,35.40,2020,6,26,6/26/2020
9/7/20 12:00,1.849,858.644,23.95,2020,9,7,9/7/2020
4/18/19 15:00,1.848,949.586,24.25,2019,4,18,4/18/2019
5/17/19 11:30,1.848,777.667,18.60,2019,5,17,5/17/2019
6/4/19 11:30,1.848,880.995,28.25,2019,6,4,6/4/2019
7/2/19 11:15,1.848,855.968,27.05,2019,7,2,7/2/2019
7/12/19 14:00,1.848,870.154,29.15,2019,7,12,7/12/2019
9/15/19 14:15,1.848,912.877,28.80,2019,9,15,9/15/2019
4/2/20 12:00,1.848,879.523,14.10,2020,4,2,4/2/2020
4/25/20 15:15,1.848,942.184,21.30,2020,4,25,4/25/2020
6/8/20 13:30,1.848,944.814,24.95,2020,6,8,6/8/2020
3/21/19 13:15,1.847,908.123,18.75,2019,3,21,3/21/2019
5/16/19 12:15,1.847,1145.536,18.95,2019,5,16,5/16/2019
6/25/19 12:15,1.847,0,36.95,2019,6,25,6/25/2019
4/27/20 11:45,1.847,927.972,22.90,2020,4,27,4/27/2020
7/30/20 11:30,1.847,864.037,29.30,2020,7,30,7/30/2020
5/22/19 15:15,1.846,886.867,23.40,2019,5,22,5/22/2019
6/8/19 12:00,1.846,787.589,18.75,2019,6,8,6/8/2019
6/27/19 15:15,1.846,939.771,34.75,2019,6,27,6/27/2019
7/5/19 15:30,1.846,944.422,33.65,2019,7,5,7/5/2019
7/13/19 12:30,1.846,886.518,24.70,2019,7,13,7/13/2019
7/23/19 15:15,1.846,927.778,39.00,2019,7,23,7/23/2019
8/3/19 15:00,1.846,995.695,27.60,2019,8,3,8/3/2019
4/12/20 14:15,1.846,964.664,27.05,2020,4,12,4/12/2020
4/20/20 15:00,1.846,947.002,22.30,2020,4,20,4/20/2020
5/17/20 11:00,1.846,858.688,19.75,2020,5,17,5/17/2020
5/20/20 11:15,1.846,860.584,26.70,2020,5,20,5/20/2020
6/25/20 15:30,1.846,959.855,32.90,2020,6,25,6/25/2020
6/26/20 11:30,1.846,884.654,32.40,2020,6,26,6/26/2020
7/5/20 15:00,1.846,852.748,27.75,2020,7,5,7/5/2020
7/31/19 12:30,1.845,752.842,28.25,2019,7,31,7/31/2019
7/13/20 13:00,1.845,868.845,29.35,2020,7,13,7/13/2020
7/21/20 11:15,1.845,870.867,25.35,2020,7,21,7/21/2020
8/5/20 15:15,1.845,908.378,31.70,2020,8,5,8/5/2020
9/20/20 13:45,1.845,853.866,27.50,2020,9,20,9/20/2020
3/30/19 11:45,1.844,900.351,20.75,2019,3,30,3/30/2019
8/13/19 15:30,1.844,821.259,25.30,2019,8,13,8/13/2019
9/18/19 14:30,1.844,878.298,21.00,2019,9,18,9/18/2019
9/20/19 14:30,1.844,881.117,22.90,2019,9,20,9/20/2019
4/9/20 12:45,1.844,923,26.55,2020,4,9,4/9/2020
6/21/20 12:45,1.844,1004.558,28.65,2020,6,21,6/21/2020
6/23/20 11:15,1.844,863.409,28.25,2020,6,23,6/23/2020
3/19/19 13:30,1.843,911.143,15.10,2019,3,19,3/19/2019
4/15/19 11:45,1.843,874.42,13.65,2019,4,15,4/15/2019
4/21/19 15:00,1.843,978.964,28.60,2019,4,21,4/21/2019
6/2/19 11:15,1.843,0,31.25,2019,6,2,6/2/2019
6/25/20 11:15,1.843,861.969,29.70,2020,6,25,6/25/2020
7/27/20 15:00,1.843,948.141,32.90,2020,7,27,7/27/2020
4/30/19 15:15,1.842,940.646,22.55,2019,4,30,4/30/2019
6/30/19 11:45,1.842,906.547,36.60,2019,6,30,6/30/2019
7/12/19 14:45,1.842,941.127,29.45,2019,7,12,7/12/2019
8/14/19 13:30,1.842,977.74,24.95,2019,8,14,8/14/2019
8/25/19 14:30,1.842,911.294,34.70,2019,8,25,8/25/2019
3/27/20 13:15,1.842,900.27,16.75,2020,3,27,3/27/2020
4/16/20 13:00,1.842,899.625,24.65,2020,4,16,4/16/2020
4/24/20 12:00,1.842,851.421,25.20,2020,4,24,4/24/2020
5/30/20 11:00,1.842,866.464,24.35,2020,5,30,5/30/2020
5/30/20 12:00,1.842,888.912,26.20,2020,5,30,5/30/2020
7/15/20 13:30,1.842,914.092,25.55,2020,7,15,7/15/2020
5/29/19 11:15,1.841,1000.07,21.50,2019,5,29,5/29/2019
7/3/19 11:15,1.841,870.986,25.45,2019,7,3,7/3/2019
7/8/19 10:45,1.841,836.562,22.45,2019,7,8,7/8/2019
7/8/19 11:00,1.841,925.09,22.45,2019,7,8,7/8/2019
4/2/20 14:45,1.841,923.691,17.55,2020,4,2,4/2/2020
4/16/20 12:00,1.841,916.982,22.40,2020,4,16,4/16/2020
4/22/20 15:15,1.841,939.065,24.95,2020,4,22,4/22/2020
6/14/19 12:45,1.84,910.974,29.75,2019,6,14,6/14/2019
6/23/19 12:30,1.84,930.566,30.20,2019,6,23,6/23/2019
8/4/19 15:15,1.84,912,33.35,2019,8,4,8/4/2019
8/28/19 12:30,1.84,820.463,31.25,2019,8,28,8/28/2019
4/1/20 15:00,1.84,124.58,15.30,2020,4,1,4/1/2020
6/1/20 15:30,1.84,932.546,29.35,2020,6,1,6/1/2020
6/21/20 12:15,1.84,776.858,27.85,2020,6,21,6/21/2020
7/31/20 11:45,1.84,892.697,33.90,2020,7,31,7/31/2020
3/30/19 13:15,1.839,916.587,23.10,2019,3,30,3/30/2019
5/24/19 11:15,1.839,871.074,27.05,2019,5,24,5/24/2019
5/29/19 16:00,1.839,938.439,24.65,2019,5,29,5/29/2019
6/26/19 14:45,1.839,952.055,39.80,2019,6,26,6/26/2019
7/4/19 11:15,1.839,867.005,25.90,2019,7,4,7/4/2019
9/3/19 11:45,1.839,844.328,25.60,2019,9,3,9/3/2019
5/6/20 15:30,1.839,926.615,20.75,2020,5,6,5/6/2020
5/15/20 11:00,1.839,859.46,17.25,2020,5,15,5/15/2020
9/7/20 14:45,1.839,911.428,26.35,2020,9,7,9/7/2020
9/13/20 13:15,1.839,892.73,28.90,2020,9,13,9/13/2020
4/24/19 13:00,1.838,954.54,26.35,2019,4,24,4/24/2019
5/5/19 15:30,1.838,952.536,12.40,2019,5,5,5/5/2019
7/16/19 15:30,1.838,914.985,28.10,2019,7,16,7/16/2019
8/28/19 15:00,1.838,902.621,34.45,2019,8,28,8/28/2019
9/4/19 14:30,1.838,867.592,28.10,2019,9,4,9/4/2019
3/17/20 14:00,1.838,944.807,20.05,2020,3,17,3/17/2020
4/6/20 12:00,1.838,892.124,21.75,2020,4,6,4/6/2020
5/1/20 15:45,1.838,900.845,16.65,2020,5,1,5/1/2020
6/25/20 15:00,1.838,844.977,32.15,2020,6,25,6/25/2020
7/11/20 14:15,1.838,938.467,26.10,2020,7,11,7/11/2020
7/17/20 15:45,1.838,918.478,28.40,2020,7,17,7/17/2020
3/31/19 13:00,1.837,937.492,21.70,2019,3,31,3/31/2019
4/10/20 14:30,1.837,937.206,27.30,2020,4,10,4/10/2020
4/17/20 14:45,1.837,956.158,28.05,2020,4,17,4/17/2020
9/13/20 12:45,1.837,871.438,28.55,2020,9,13,9/13/2020
7/10/19 15:30,1.836,929.428,29.75,2019,7,10,7/10/2019
8/22/19 15:00,1.836,969.85,29.30,2019,8,22,8/22/2019
9/2/19 11:45,1.836,852.818,23.95,2019,9,2,9/2/2019
4/9/20 14:45,1.836,819.257,29.20,2020,4,9,4/9/2020
4/23/20 15:00,1.836,948.858,28.30,2020,4,23,4/23/2020
8/10/20 12:45,1.836,895.63,35.65,2020,8,10,8/10/2020
8/20/20 11:45,1.836,840.83,31.40,2020,8,20,8/20/2020
9/17/20 13:15,1.836,875.841,24.50,2020,9,17,9/17/2020
4/29/19 12:45,1.835,928.174,18.30,2019,4,29,4/29/2019
6/3/19 13:45,1.835,912.598,32.95,2019,6,3,6/3/2019
8/28/19 13:45,1.835,919.475,33.75,2019,8,28,8/28/2019
3/28/20 11:45,1.835,879.801,18.65,2020,3,28,3/28/2020
8/7/20 11:45,1.835,865.36,33.40,2020,8,7,8/7/2020
6/7/19 11:00,1.834,1013.92,25.60,2019,6,7,6/7/2019
7/21/19 13:00,1.834,895.093,30.35,2019,7,21,7/21/2019
8/31/19 12:15,1.834,857.602,32.00,2019,8,31,8/31/2019
3/27/20 11:30,1.834,867.172,14.50,2020,3,27,3/27/2020
4/8/20 14:45,1.834,925.99,28.10,2020,4,8,4/8/2020
5/20/20 14:00,1.834,1066.123,29.75,2020,5,20,5/20/2020
5/27/20 15:30,1.834,921.286,28.65,2020,5,27,5/27/2020
6/27/20 14:15,1.834,966.603,29.25,2020,6,27,6/27/2020
8/22/20 12:00,1.834,929.521,27.90,2020,8,22,8/22/2020
9/8/20 14:30,1.834,892.987,28.05,2020,9,8,9/8/2020
8/24/19 15:00,1.833,918.011,32.55,2019,8,24,8/24/2019
8/25/19 14:15,1.833,961.762,34.50,2019,8,25,8/25/2019
9/21/19 12:30,1.833,866.914,23.65,2019,9,21,9/21/2019
4/1/19 14:15,1.832,904.829,20.75,2019,4,1,4/1/2019
7/22/19 15:15,1.832,869.254,33.60,2019,7,22,7/22/2019
7/24/19 11:45,1.832,882.797,36.55,2019,7,24,7/24/2019
7/29/19 15:15,1.832,934.026,31.00,2019,7,29,7/29/2019
8/29/19 12:30,1.832,896.163,31.45,2019,8,29,8/29/2019
4/24/20 14:30,1.832,930.759,27.15,2020,4,24,4/24/2020
7/30/20 15:15,1.832,925.286,33.85,2020,7,30,7/30/2020
