datetime,power,Wind_Speed
2020-04-03,-3.000000000000002e-06,4.175479166666666
2020-04-04,-3.000000000000002e-06,3.388885416666666
2020-04-05,-3.000000000000002e-06,6.415968749999998
2020-04-06,-3.000000000000002e-06,5.823854166666667
2020-04-07,-3.000000000000002e-06,4.834208333333334
2020-04-08,-3.000000000000002e-06,3.259260416666668
2020-04-09,-0.12979457291666688,3.046062500000001
2020-04-10,62.54637303125,5.127416666666666
2020-04-11,151.60184224999975,4.084145833333333
2020-04-12,29.491227229166647,2.811177083333334
2020-04-13,340.77250979166666,5.88321875
2020-04-14,95.79279038541648,4.882874999999999
2020-04-15,-3.000000000000002e-06,5.086979166666666
2020-04-16,-3.000000000000002e-06,3.3372708333333336
2020-04-17,-0.5798258541666658,2.608333333333334
2020-04-18,-3.000000000000002e-06,3.565968750000001
2020-04-19,186.46427974999997,4.779927083333333
2020-04-20,625.9729791666666,8.41180208333333
2020-04-21,380.8780620625002,7.731479166666667
2020-04-22,413.99328125,7.06446875
2020-04-23,236.89972863541692,5.1777291666666665
2020-04-24,164.54197832291666,5.145656250000001
2020-04-25,64.07066610416666,3.9806562500000027
2020-04-26,32.413149656249985,2.8569270833333333
2020-04-27,34.74313379166665,3.2429166666666673
2020-04-28,232.7574992812501,5.465427083333335
2020-04-29,345.3755625,6.731947916666667
2020-04-30,616.9135520833333,8.237499999999999
2020-05-01,392.67323948958335,6.865739583333334
2020-05-02,280.01393772916674,5.972458333333332
2020-05-03,2.0405495520833337,2.281135416666666
2020-05-04,137.89828078125,4.966958333333333
2020-05-05,212.11278106249998,5.692708333333332
2020-05-06,152.8373850416666,4.946697916666666
2020-05-07,14.275456270833317,2.484489583333334
2020-05-08,26.748039322916668,2.4518437500000014
2020-05-09,94.7496134583335,3.9769687500000006
2020-05-10,51.823779874999985,3.3376145833333326
2020-05-11,887.10915625,9.792468749999998
2020-05-12,122.32074896874983,4.111104166666666
2020-05-13,216.64884359375003,5.480687499999999
2020-05-14,157.43882154166644,6.502177083333334
2020-05-15,53.180310489583334,5.452677083333335
2020-05-16,89.61924878125016,3.9012083333333334
2020-05-17,39.555925739583316,3.1843124999999985
2020-05-18,42.600439968749996,3.451885416666666
2020-05-19,55.91313432291666,3.860072916666667
2020-05-20,43.19507208333332,3.7991458333333306
2020-05-21,75.4646889687502,3.7267291666666673
2020-05-22,222.54152544791668,5.931125000000002
2020-05-23,136.049405625,4.7210625
2020-05-24,168.11689570833332,5.308666666666666
2020-05-25,115.78988519791666,4.98721875
2020-05-26,109.90932432291667,4.681135416666667
2020-05-27,50.12152481249999,3.25625
2020-05-28,268.88475,6.273499999999999
2020-05-29,201.15283330208334,5.592343750000001
2020-05-30,251.87979166666665,6.124239583333332
2020-05-31,169.25448521875,5.551208333333334
2020-06-01,153.35729163541666,5.606083333333334
2020-06-02,90.32719647916643,3.801968750000001
2020-06-03,70.55511753125005,3.734104166666667
2020-06-04,72.55501961458333,4.174999999999999
2020-06-05,145.09394804166683,7.139666666666666
2020-06-06,224.51833273958343,6.621468749999997
2020-06-07,85.46773009375009,4.168687500000002
2020-06-08,27.303602739583333,3.0980416666666675
2020-06-09,15.510857249999987,4.053822916666666
2020-06-10,-0.03803421875000006,3.43546875
2020-06-11,50.95181099999999,4.4717604166666645
2020-06-12,194.4050936875,5.619250000000001
2020-06-13,33.528114239583324,3.22146875
2020-06-14,68.09237173958334,4.277687499999999
2020-06-15,9.434393895833333,2.8847187500000016
2020-06-16,14.82681028125,2.690593750000001
2020-06-17,42.13534187500001,2.8435312499999994
2020-06-18,63.13675234375001,4.042062499999999
2020-06-19,57.68123170833337,3.9369895833333324
2020-06-20,10.25357082291666,2.676104166666667
2020-06-21,44.16843615625,3.4611666666666667
2020-06-22,47.92906977083332,3.6271770833333346
2020-06-23,94.71799968750005,4.741083333333333
2020-06-24,152.76608314583336,5.592250000000003
2020-06-25,175.25459371875002,5.664135416666666
2020-06-26,111.08786507291663,4.507604166666667
2020-06-27,324.1208954270833,6.2458333333333345
2020-06-28,384.61998958333334,7.11871875
2020-06-29,246.1537185625,5.811416666666667
2020-06-30,261.20689583333336,6.244979166666666
2020-07-01,301.5460625,6.6669791666666685
2020-07-02,152.76714539583332,4.849322916666667
2020-07-03,103.53845295833335,4.727427083333335
2020-07-04,466.2507291666667,7.58576041666667
2020-07-05,494.27634375,7.974250000000001
2020-07-06,311.88279166666666,6.5889895833333325
2020-07-07,33.477727947916655,3.254854166666668
2020-07-08,93.58486452083332,4.787052083333334
2020-07-09,233.65241538541673,5.819895833333335
2020-07-10,136.25909879166667,5.097124999999998
2020-07-11,30.702053562499994,3.710270833333333
2020-07-12,94.43778106250001,4.529281250000001
2020-07-13,166.03589467708315,4.420135416666666
2020-07-14,50.38303009375001,3.555072916666667
2020-07-15,32.10033233333333,3.6241875
2020-07-16,51.496106239583334,3.841666666666668
2020-07-17,29.14092769791666,3.387729166666666
2020-07-18,28.32441491666665,2.8731458333333335
2020-07-19,42.02752765625,3.9762708333333325
2020-07-20,124.77728078125006,5.372916666666669
2020-07-21,90.20165574999999,4.505552083333331
2020-07-22,87.42091806250012,4.387322916666668
2020-07-23,23.35767570833332,3.157291666666666
2020-07-24,63.01102990625,3.8447916666666675
2020-07-25,78.33189505208334,4.078124999999999
2020-07-26,195.43668740625003,5.546875
2020-07-27,268.4369783541667,5.5679375
2020-07-28,278.25979160416665,6.163104166666667
2020-07-29,25.713735635416658,3.339572916666666
2020-07-30,82.58482154166687,3.7163541666666657
2020-07-31,90.7069573020835,4.246875
2020-08-01,98.8454575520834,4.313656249999997
2020-08-02,72.01485983333333,4.4177083333333345
2020-08-03,43.94951862499999,3.6208333333333322
2020-08-04,36.11338451041666,3.602427083333334
2020-08-05,31.696794999999995,3.3085625000000007
2020-08-06,56.33566622916666,4.148989583333331
2020-08-07,36.068416166666665,3.8754270833333355
2020-08-08,8.741914604166668,2.5664374999999993
2020-08-09,169.63248830208332,4.3447916666666675
2020-08-10,139.03954911458325,4.560541666666668
2020-08-11,228.6457579270832,5.410416666666667
2020-08-12,184.2578015208334,5.020489583333333
2020-08-13,76.89990506250005,3.8041666666666667
2020-08-14,38.958836218749994,3.710927083333333
2020-08-15,43.10385443749998,3.107291666666668
2020-08-16,73.87235351041677,4.24375
2020-08-17,131.4638100625,4.843749999999999
2020-08-18,48.21303012500005,3.6493020833333323
2020-08-19,62.881009135416676,3.6010416666666667
2020-08-20,220.7341275729167,5.420604166666666
2020-08-21,359.9237185625001,6.687499999999994
2020-08-22,364.53544791666667,7.09015625
2020-08-23,197.43153109375,5.507291666666667
2020-08-24,48.67046793750005,3.796197916666667
2020-08-25,367.14346771875,6.151041666666668
2020-08-26,1030.6305,11.002666666666663
2020-08-27,87.9781790833333,4.005208333333333
2020-08-28,273.1869477916667,6.041666666666669
2020-08-29,104.24382241666659,4.449999999999998
2020-08-30,49.57081257291666,3.632135416666667
2020-08-31,118.98172167708333,4.873958333333333
2020-09-01,84.99951653125001,4.3531249999999995
2020-09-02,11.34193757291665,2.5047499999999996
2020-09-03,86.64251964583333,4.019343749999998
2020-09-04,149.00831224999996,5.093749999999999
2020-09-05,88.09389091666665,4.230885416666666
2020-09-06,16.18224790625,2.490781249999999
2020-09-07,-0.28396469791666556,2.509375
2020-09-08,13.079758447916662,2.9501666666666666
2020-09-09,7.590084302083332,2.7162291666666665
2020-09-10,64.8025929375,3.994791666666668
2020-09-11,2.4629453541666537,2.4291666666666667
2020-09-12,30.25857116666666,3.7697916666666647
2020-09-13,8.160138510416644,1.9684062500000012
2020-09-14,28.449665635416657,3.5177083333333328
2020-09-15,6.325028874999979,2.2330416666666673
2020-09-16,78.98485064583335,3.385416666666666
2020-09-17,312.7938541666667,6.672916666666667
2020-09-18,284.60615625,6.444791666666666
2020-09-19,100.9896968541668,4.326041666666667
2020-09-20,82.06383280208333,4.561458333333335
2020-09-21,38.01900879166665,3.056249999999998
2020-09-22,12.206612614583332,2.821875000000001
2020-09-23,205.67221834375002,5.609374999999999
2020-09-24,471.0913125,7.457291666666666
2020-09-25,610.5269479166666,8.127083333333333
2020-09-26,616.3554583333333,8.068750000000001
2020-09-27,149.50568684374988,4.816666666666667
2020-09-28,72.41336330208334,3.610416666666666
2020-09-29,32.451362385416665,3.588541666666668
2020-09-30,27.783535979166658,3.335416666666665
2020-10-01,210.68385429166676,5.555124999999999
2020-10-02,364.9346770520834,6.689583333333331
2020-10-03,321.5037080520833,6.1739583333333306
2020-10-04,915.2286666666666,9.686458333333336
2020-10-05,825.7429375,9.196875000000002
2020-10-06,765.4220416666666,9.039583333333335
2020-10-07,294.4208854166667,6.3999999999999995
2020-10-08,730.8461458333334,8.736239583333335
2020-10-09,287.9094895833333,6.039583333333336
2020-10-10,140.94529151041667,4.9760416666666645
2020-10-11,40.88823688541666,3.4510416666666672
2020-10-12,28.468197072916663,3.404166666666667
2020-10-13,61.06525213541667,3.7455625000000015
2020-10-14,280.16028121875,6.231250000000002
2020-10-15,220.59665625,5.6322916666666645
